article_title,volume_title,url,retrieval_date_unix,analyzed
Entwürfe globaler Demokratie,Demokratie,/shop/zeitschriften/izpb/demokratie-332/,1700289514.316159,TRUE
Demokratie – in der Krise und doch die beste Herrschaftsform?,Demokratie,/shop/zeitschriften/izpb/demokratie-332/,1700289518.931497,TRUE
Literaturhinweise und Internetadressen,Demokratie,/shop/zeitschriften/izpb/demokratie-332/,1700289520.72488,FALSE
Impressum,Demokratie,/shop/zeitschriften/izpb/demokratie-332/,1700289522.814844,FALSE
Editorial,27. Januar - Gedenktag für die Opfer des Nationalsozialismus,/shop/zeitschriften/izpb/info-aktuell/239343/27-januar-gedenktag-fuer-die-opfer-des-nationalsozialismus/,1700289531.06282,TRUE
Wessen Gedenken? Wessen gedenken?,27. Januar - Gedenktag für die Opfer des Nationalsozialismus,/shop/zeitschriften/izpb/info-aktuell/239343/27-januar-gedenktag-fuer-die-opfer-des-nationalsozialismus/,1700289535.081646,TRUE
Rassistische Gesinnung(en),27. Januar - Gedenktag für die Opfer des Nationalsozialismus,/shop/zeitschriften/izpb/info-aktuell/239343/27-januar-gedenktag-fuer-die-opfer-des-nationalsozialismus/,1700289539.249347,TRUE
Ausgewählte Opfergruppen,27. Januar - Gedenktag für die Opfer des Nationalsozialismus,/shop/zeitschriften/izpb/info-aktuell/239343/27-januar-gedenktag-fuer-die-opfer-des-nationalsozialismus/,1700289541.239551,TRUE
Juden,27. Januar - Gedenktag für die Opfer des Nationalsozialismus,/shop/zeitschriften/izpb/info-aktuell/239343/27-januar-gedenktag-fuer-die-opfer-des-nationalsozialismus/,1700289545.995689,TRUE
Sinti und Roma,27. Januar - Gedenktag für die Opfer des Nationalsozialismus,/shop/zeitschriften/izpb/info-aktuell/239343/27-januar-gedenktag-fuer-die-opfer-des-nationalsozialismus/,1700289550.366338,TRUE
Zwangsarbeiterinnen und Zwangsarbeiter,27. Januar - Gedenktag für die Opfer des Nationalsozialismus,/shop/zeitschriften/izpb/info-aktuell/239343/27-januar-gedenktag-fuer-die-opfer-des-nationalsozialismus/,1700289555.157157,TRUE
"""Gemeinschaftsfremde"" und Kranke",27. Januar - Gedenktag für die Opfer des Nationalsozialismus,/shop/zeitschriften/izpb/info-aktuell/239343/27-januar-gedenktag-fuer-die-opfer-des-nationalsozialismus/,1700289559.418549,TRUE
Homosexuelle,27. Januar - Gedenktag für die Opfer des Nationalsozialismus,/shop/zeitschriften/izpb/info-aktuell/239343/27-januar-gedenktag-fuer-die-opfer-des-nationalsozialismus/,1700289563.645213,TRUE
Nicht angepasste Jugendliche,27. Januar - Gedenktag für die Opfer des Nationalsozialismus,/shop/zeitschriften/izpb/info-aktuell/239343/27-januar-gedenktag-fuer-die-opfer-des-nationalsozialismus/,1700289567.71285,TRUE
Anmerkungen zur Erinnerungskultur,27. Januar - Gedenktag für die Opfer des Nationalsozialismus,/shop/zeitschriften/izpb/info-aktuell/239343/27-januar-gedenktag-fuer-die-opfer-des-nationalsozialismus/,1700289572.024478,TRUE
Impressum,27. Januar - Gedenktag für die Opfer des Nationalsozialismus,/shop/zeitschriften/izpb/info-aktuell/239343/27-januar-gedenktag-fuer-die-opfer-des-nationalsozialismus/,1700289573.92136,FALSE
Editorial,Naher Osten,/shop/zeitschriften/izpb/naher-osten-331/,1700289577.337614,TRUE
Außensicht und Selbstverständnis einer Region in der Krise,Naher Osten,/shop/zeitschriften/izpb/naher-osten-331/,1700289582.209845,TRUE
Kulturen und Religionen,Naher Osten,/shop/zeitschriften/izpb/naher-osten-331/,1700289585.927287,TRUE
Zwischen Kolonialismus und Nationenbildung,Naher Osten,/shop/zeitschriften/izpb/naher-osten-331/,1700289589.257836,TRUE
Die Epoche der Autokraten,Naher Osten,/shop/zeitschriften/izpb/naher-osten-331/,1700289594.626566,TRUE
Entwicklung und Struktur der Wirtschaft,Naher Osten,/shop/zeitschriften/izpb/naher-osten-331/,1700289599.241467,TRUE
Gesellschaftliche Herausforderungen,Naher Osten,/shop/zeitschriften/izpb/naher-osten-331/,1700289606.179997,TRUE
Regionales System und Machtbalance,Naher Osten,/shop/zeitschriften/izpb/naher-osten-331/,1700289611.841652,TRUE
Der Arabische Frühling und seine Folgen,Naher Osten,/shop/zeitschriften/izpb/naher-osten-331/,1700289615.762619,TRUE
Karten,Naher Osten,/shop/zeitschriften/izpb/naher-osten-331/,1700289617.999285,TRUE
Literaturhinweise und Internetadressen,Naher Osten,/shop/zeitschriften/izpb/naher-osten-331/,1700289620.002072,FALSE
Impressum,Naher Osten,/shop/zeitschriften/izpb/naher-osten-331/,1700289621.98578,FALSE
Editorial,Widerstand gegen den Nationalsozialismus,/shop/zeitschriften/izpb/widerstand-gegen-den-nationalsozialismus-330/,1700289628.110986,TRUE
Widerstand gegen den Nationalsozialismus – eine Einführung,Widerstand gegen den Nationalsozialismus,/shop/zeitschriften/izpb/widerstand-gegen-den-nationalsozialismus-330/,1700289634.410974,TRUE
Widerstand als Reaktion auf NS-Machtübernahme und NS-Herrschaftspraxis,Widerstand gegen den Nationalsozialismus,/shop/zeitschriften/izpb/widerstand-gegen-den-nationalsozialismus-330/,1700289638.284597,TRUE
Widerstand als Reaktion auf Krieg und NS-Gewaltverbrechen,Widerstand gegen den Nationalsozialismus,/shop/zeitschriften/izpb/widerstand-gegen-den-nationalsozialismus-330/,1700289644.041695,TRUE
Die Wahrnehmung des Widerstands nach 1945,Widerstand gegen den Nationalsozialismus,/shop/zeitschriften/izpb/widerstand-gegen-den-nationalsozialismus-330/,1700289648.270091,TRUE
Literaturhinweise und Internetadressen,Widerstand gegen den Nationalsozialismus,/shop/zeitschriften/izpb/widerstand-gegen-den-nationalsozialismus-330/,1700289650.200689,FALSE
Impressum und Anforderungen,Widerstand gegen den Nationalsozialismus,/shop/zeitschriften/izpb/widerstand-gegen-den-nationalsozialismus-330/,1700289652.203058,FALSE
Editorial,Das Deutsche Kaiserreich 1871-1918,/shop/zeitschriften/izpb/das-deutsche-kaiserreich-1871-1918-329/,1700289657.225007,TRUE
Das Kaiserreich als Nationalstaat,Das Deutsche Kaiserreich 1871-1918,/shop/zeitschriften/izpb/das-deutsche-kaiserreich-1871-1918-329/,1700289664.766368,TRUE
Politik in der Bismarck-Ära,Das Deutsche Kaiserreich 1871-1918,/shop/zeitschriften/izpb/das-deutsche-kaiserreich-1871-1918-329/,1700289669.453122,TRUE
"Religion, Konfession und säkulares Wissen",Das Deutsche Kaiserreich 1871-1918,/shop/zeitschriften/izpb/das-deutsche-kaiserreich-1871-1918-329/,1700289673.852044,TRUE
Die moderne Industriegesellschaft,Das Deutsche Kaiserreich 1871-1918,/shop/zeitschriften/izpb/das-deutsche-kaiserreich-1871-1918-329/,1700289677.684994,TRUE
Deutschland in der Welt,Das Deutsche Kaiserreich 1871-1918,/shop/zeitschriften/izpb/das-deutsche-kaiserreich-1871-1918-329/,1700289682.192204,TRUE
Autoritärer Staat und Demokratisierung 1890–1914,Das Deutsche Kaiserreich 1871-1918,/shop/zeitschriften/izpb/das-deutsche-kaiserreich-1871-1918-329/,1700289686.843958,TRUE
Das Ende des Kaiserreichs: Weltkrieg und Revolution,Das Deutsche Kaiserreich 1871-1918,/shop/zeitschriften/izpb/das-deutsche-kaiserreich-1871-1918-329/,1700289691.435271,TRUE
Das Kaiserreich in der Kontinuität deutscher Geschichte,Das Deutsche Kaiserreich 1871-1918,/shop/zeitschriften/izpb/das-deutsche-kaiserreich-1871-1918-329/,1700289695.962428,TRUE
Karten,Das Deutsche Kaiserreich 1871-1918,/shop/zeitschriften/izpb/das-deutsche-kaiserreich-1871-1918-329/,1700289698.176629,TRUE
Literaturhinweise und Internetadressen,Das Deutsche Kaiserreich 1871-1918,/shop/zeitschriften/izpb/das-deutsche-kaiserreich-1871-1918-329/,1700289700.142929,FALSE
Impressum und Anforderungen,Das Deutsche Kaiserreich 1871-1918,/shop/zeitschriften/izpb/das-deutsche-kaiserreich-1871-1918-329/,1700289702.103237,FALSE
Editorial,Parteien und Parteiensystem der Bundesrepublik Deutschland,/shop/zeitschriften/izpb/parteien-und-parteiensystem-der-bundesrepublik-deutschland-328/,1700289706.524217,TRUE
Grundlagen,Parteien und Parteiensystem der Bundesrepublik Deutschland,/shop/zeitschriften/izpb/parteien-und-parteiensystem-der-bundesrepublik-deutschland-328/,1700289710.258021,TRUE
Parteien als Organisationen,Parteien und Parteiensystem der Bundesrepublik Deutschland,/shop/zeitschriften/izpb/parteien-und-parteiensystem-der-bundesrepublik-deutschland-328/,1700289713.802338,TRUE
Gesellschaftliche Verankerung,Parteien und Parteiensystem der Bundesrepublik Deutschland,/shop/zeitschriften/izpb/parteien-und-parteiensystem-der-bundesrepublik-deutschland-328/,1700289717.378192,TRUE
Parteien und Medien,Parteien und Parteiensystem der Bundesrepublik Deutschland,/shop/zeitschriften/izpb/parteien-und-parteiensystem-der-bundesrepublik-deutschland-328/,1700289720.397117,TRUE
Parteiensystem und Parteienwettbewerb,Parteien und Parteiensystem der Bundesrepublik Deutschland,/shop/zeitschriften/izpb/parteien-und-parteiensystem-der-bundesrepublik-deutschland-328/,1700289724.081025,TRUE
Entwicklung des deutschen Parteiensystems nach 1945,Parteien und Parteiensystem der Bundesrepublik Deutschland,/shop/zeitschriften/izpb/parteien-und-parteiensystem-der-bundesrepublik-deutschland-328/,1700289728.120713,TRUE
Parteien in staatlichen Institutionen,Parteien und Parteiensystem der Bundesrepublik Deutschland,/shop/zeitschriften/izpb/parteien-und-parteiensystem-der-bundesrepublik-deutschland-328/,1700289733.483056,TRUE
Aktuelle Herausforderungen,Parteien und Parteiensystem der Bundesrepublik Deutschland,/shop/zeitschriften/izpb/parteien-und-parteiensystem-der-bundesrepublik-deutschland-328/,1700289738.283745,TRUE
Literaturhinweise,Parteien und Parteiensystem der Bundesrepublik Deutschland,/shop/zeitschriften/izpb/parteien-und-parteiensystem-der-bundesrepublik-deutschland-328/,1700289740.281121,FALSE
Impressum und Anforderungen,Parteien und Parteiensystem der Bundesrepublik Deutschland,/shop/zeitschriften/izpb/parteien-und-parteiensystem-der-bundesrepublik-deutschland-328/,1700289741.999883,FALSE
Editorial,Sozialpolitik,/shop/zeitschriften/izpb/sozialpolitik-327/,1700289746.254199,TRUE
Sozialpolitik – ein systematischer Überblick,Sozialpolitik,/shop/zeitschriften/izpb/sozialpolitik-327/,1700289754.651932,TRUE
Geschichte der Sozialpolitik: Normen und Prinzipien,Sozialpolitik,/shop/zeitschriften/izpb/sozialpolitik-327/,1700289760.927562,TRUE
Gerechtigkeit – historische und theoretische Zugänge,Sozialpolitik,/shop/zeitschriften/izpb/sozialpolitik-327/,1700289766.92595,TRUE
Aktuelle sozialpolitische Leitbilder,Sozialpolitik,/shop/zeitschriften/izpb/sozialpolitik-327/,1700289773.278241,TRUE
Sozialpolitik und soziale Sicherung,Sozialpolitik,/shop/zeitschriften/izpb/sozialpolitik-327/,1700289780.240983,TRUE
Sozialpolitische Akteure und Prozesse im Mehrebenensystem,Sozialpolitik,/shop/zeitschriften/izpb/sozialpolitik-327/,1700289786.742813,TRUE
Ausblick – zentrale sozialpolitische Trends,Sozialpolitik,/shop/zeitschriften/izpb/sozialpolitik-327/,1700289793.995083,TRUE
Literaturhinweise und Internetadressen,Sozialpolitik,/shop/zeitschriften/izpb/sozialpolitik-327/,1700289795.914359,FALSE
Impressum und Anforderungen,Sozialpolitik,/shop/zeitschriften/izpb/sozialpolitik-327/,1700289797.958585,FALSE
Geschichte der Ukraine im Überblick,Ukraine,/shop/zeitschriften/izpb/info-aktuell/209367/ukraine/,1700289801.959508,TRUE
Die unabhängige Ukraine*,Ukraine,/shop/zeitschriften/izpb/info-aktuell/209367/ukraine/,1700289803.844206,TRUE
Die Majdan-Revolution und das bewaffnete Eingreifen Russlands,Ukraine,/shop/zeitschriften/izpb/info-aktuell/209367/ukraine/,1700289805.66092,TRUE
"Ausblick: die Ukraine, Russland und die Europäische Union",Ukraine,/shop/zeitschriften/izpb/info-aktuell/209367/ukraine/,1700289807.466793,TRUE
Karten,Ukraine,/shop/zeitschriften/izpb/info-aktuell/209367/ukraine/,1700289809.396822,TRUE
Zeittafel,Ukraine,/shop/zeitschriften/izpb/info-aktuell/209367/ukraine/,1700289811.479266,TRUE
Glossar,Ukraine,/shop/zeitschriften/izpb/info-aktuell/209367/ukraine/,1700289813.40336,TRUE
Literaturhinweise und Internetadressen,Ukraine,/shop/zeitschriften/izpb/info-aktuell/209367/ukraine/,1700289815.146816,FALSE
Impressum,Ukraine,/shop/zeitschriften/izpb/info-aktuell/209367/ukraine/,1700289817.254263,FALSE
Editorial,Regieren jenseits des Nationalstaates,/shop/zeitschriften/izpb/regieren-jenseits-des-nationalstaates-325/,1700289821.462253,TRUE
Globalisierung und Global Governance,Regieren jenseits des Nationalstaates,/shop/zeitschriften/izpb/regieren-jenseits-des-nationalstaates-325/,1700289826.655948,TRUE
Internationale Verrechtlichung,Regieren jenseits des Nationalstaates,/shop/zeitschriften/izpb/regieren-jenseits-des-nationalstaates-325/,1700289831.728494,TRUE
Neue Formen des globalen Regierens,Regieren jenseits des Nationalstaates,/shop/zeitschriften/izpb/regieren-jenseits-des-nationalstaates-325/,1700289838.053369,TRUE
Legitimität und Politisierung globaler Steuerung,Regieren jenseits des Nationalstaates,/shop/zeitschriften/izpb/regieren-jenseits-des-nationalstaates-325/,1700289842.852848,TRUE
Umwelt,Regieren jenseits des Nationalstaates,/shop/zeitschriften/izpb/regieren-jenseits-des-nationalstaates-325/,1700289848.352932,TRUE
Migration,Regieren jenseits des Nationalstaates,/shop/zeitschriften/izpb/regieren-jenseits-des-nationalstaates-325/,1700289852.16551,TRUE
Sicherheit,Regieren jenseits des Nationalstaates,/shop/zeitschriften/izpb/regieren-jenseits-des-nationalstaates-325/,1700289857.818236,TRUE
Menschenrechte,Regieren jenseits des Nationalstaates,/shop/zeitschriften/izpb/regieren-jenseits-des-nationalstaates-325/,1700289863.249599,TRUE
Entwicklung,Regieren jenseits des Nationalstaates,/shop/zeitschriften/izpb/regieren-jenseits-des-nationalstaates-325/,1700289868.482774,TRUE
Internationaler Handel und WTO,Regieren jenseits des Nationalstaates,/shop/zeitschriften/izpb/regieren-jenseits-des-nationalstaates-325/,1700289873.758649,TRUE
Finanzen,Regieren jenseits des Nationalstaates,/shop/zeitschriften/izpb/regieren-jenseits-des-nationalstaates-325/,1700289878.506442,TRUE
Literaturhinweise und Internetadressen,Regieren jenseits des Nationalstaates,/shop/zeitschriften/izpb/regieren-jenseits-des-nationalstaates-325/,1700289880.521796,FALSE
Impressum,Regieren jenseits des Nationalstaates,/shop/zeitschriften/izpb/regieren-jenseits-des-nationalstaates-325/,1700289882.351095,FALSE
50 Jahre diplomatische Beziehungen,Deutsch-Israelische Beziehungen,/shop/zeitschriften/izpb/info-aktuell/203991/deutsch-israelische-beziehungen/,1700289888.070177,TRUE
Last der Vergangenheit,Deutsch-Israelische Beziehungen,/shop/zeitschriften/izpb/info-aktuell/203991/deutsch-israelische-beziehungen/,1700289891.265856,TRUE
Wege zur diplomatischen Anerkennung,Deutsch-Israelische Beziehungen,/shop/zeitschriften/izpb/info-aktuell/203991/deutsch-israelische-beziehungen/,1700289896.11567,TRUE
Wirtschaftskontakte im Aufwind,Deutsch-Israelische Beziehungen,/shop/zeitschriften/izpb/info-aktuell/203991/deutsch-israelische-beziehungen/,1700289900.648308,TRUE
Beziehungen in der Bewährung,Deutsch-Israelische Beziehungen,/shop/zeitschriften/izpb/info-aktuell/203991/deutsch-israelische-beziehungen/,1700289904.14655,TRUE
Europa und das deutsch-israelische Verhältnis,Deutsch-Israelische Beziehungen,/shop/zeitschriften/izpb/info-aktuell/203991/deutsch-israelische-beziehungen/,1700289907.449246,TRUE
Wie viel Vergangenheit braucht die Gegenwart?,Deutsch-Israelische Beziehungen,/shop/zeitschriften/izpb/info-aktuell/203991/deutsch-israelische-beziehungen/,1700289910.660297,TRUE
Normale oder asymmetrische Beziehungen?,Deutsch-Israelische Beziehungen,/shop/zeitschriften/izpb/info-aktuell/203991/deutsch-israelische-beziehungen/,1700289914.004912,TRUE
Zukunftsperspektiven,Deutsch-Israelische Beziehungen,/shop/zeitschriften/izpb/info-aktuell/203991/deutsch-israelische-beziehungen/,1700289918.682222,TRUE
Literaturhinweise und Internetadressen,Deutsch-Israelische Beziehungen,/shop/zeitschriften/izpb/info-aktuell/203991/deutsch-israelische-beziehungen/,1700289920.651031,FALSE
Impressum,Deutsch-Israelische Beziehungen,/shop/zeitschriften/izpb/info-aktuell/203991/deutsch-israelische-beziehungen/,1700289922.662878,FALSE
Editorial,Sozialer Wandel in Deutschland,/shop/zeitschriften/izpb/sozialer-wandel-in-deutschland-324/,1700289926.667522,TRUE
Struktur und Entwicklung der Bevölkerung,Sozialer Wandel in Deutschland,/shop/zeitschriften/izpb/sozialer-wandel-in-deutschland-324/,1700289931.288714,TRUE
Materielle Lebensbedingungen,Sozialer Wandel in Deutschland,/shop/zeitschriften/izpb/sozialer-wandel-in-deutschland-324/,1700289934.955208,TRUE
Rolle der Eliten in der Gesellschaft,Sozialer Wandel in Deutschland,/shop/zeitschriften/izpb/sozialer-wandel-in-deutschland-324/,1700289939.327921,TRUE
Armut und Prekarität,Sozialer Wandel in Deutschland,/shop/zeitschriften/izpb/sozialer-wandel-in-deutschland-324/,1700289943.942731,TRUE
Migration und Integration,Sozialer Wandel in Deutschland,/shop/zeitschriften/izpb/sozialer-wandel-in-deutschland-324/,1700289947.553031,TRUE
Bildungsexpansion und Bildungschancen,Sozialer Wandel in Deutschland,/shop/zeitschriften/izpb/sozialer-wandel-in-deutschland-324/,1700289952.007195,TRUE
Ungleichheiten zwischen Frauen und Männern,Sozialer Wandel in Deutschland,/shop/zeitschriften/izpb/sozialer-wandel-in-deutschland-324/,1700289956.32448,TRUE
Facetten der modernen Sozialstruktur,Sozialer Wandel in Deutschland,/shop/zeitschriften/izpb/sozialer-wandel-in-deutschland-324/,1700289959.612983,TRUE
Literaturhinweise,Sozialer Wandel in Deutschland,/shop/zeitschriften/izpb/sozialer-wandel-in-deutschland-324/,1700289961.607645,FALSE
Impressum,Sozialer Wandel in Deutschland,/shop/zeitschriften/izpb/sozialer-wandel-in-deutschland-324/,1700289963.71425,FALSE
Freiheitstraditionen in der deutschen Geschichte,Der 18. März in der deutschen Demokratiegeschichte,/shop/zeitschriften/izpb/info-aktuell/195483/der-18-maerz-in-der-deutschen-demokratiegeschichte/,1700289969.836096,TRUE
18. März 1990: erste freie Volkskammerwahl,Der 18. März in der deutschen Demokratiegeschichte,/shop/zeitschriften/izpb/info-aktuell/195483/der-18-maerz-in-der-deutschen-demokratiegeschichte/,1700289973.215437,TRUE
18. März 1793: Ausrufung der Mainzer Republik,Der 18. März in der deutschen Demokratiegeschichte,/shop/zeitschriften/izpb/info-aktuell/195483/der-18-maerz-in-der-deutschen-demokratiegeschichte/,1700289976.642511,TRUE
18. März 1848: revolutionärer Aufstand in Berlin,Der 18. März in der deutschen Demokratiegeschichte,/shop/zeitschriften/izpb/info-aktuell/195483/der-18-maerz-in-der-deutschen-demokratiegeschichte/,1700289980.197184,TRUE
Erinnerung und Erinnerungsorte,Der 18. März in der deutschen Demokratiegeschichte,/shop/zeitschriften/izpb/info-aktuell/195483/der-18-maerz-in-der-deutschen-demokratiegeschichte/,1700289984.462161,TRUE
Literaturhinweise und Internetadressen,Der 18. März in der deutschen Demokratiegeschichte,/shop/zeitschriften/izpb/info-aktuell/195483/der-18-maerz-in-der-deutschen-demokratiegeschichte/,1700289986.332886,FALSE
Impressum,Der 18. März in der deutschen Demokratiegeschichte,/shop/zeitschriften/izpb/info-aktuell/195483/der-18-maerz-in-der-deutschen-demokratiegeschichte/,1700289988.445571,FALSE
Editorial,Sowjetunion I: 1917-1953,/shop/zeitschriften/izpb/sowjetunion-i-1917-1953-322/,1700289993.01941,TRUE
Phänomen Sowjetunion,Sowjetunion I: 1917-1953,/shop/zeitschriften/izpb/sowjetunion-i-1917-1953-322/,1700289997.213467,TRUE
Der Sieg der Bolschewiki,Sowjetunion I: 1917-1953,/shop/zeitschriften/izpb/sowjetunion-i-1917-1953-322/,1700290002.600079,TRUE
Stalinismus,Sowjetunion I: 1917-1953,/shop/zeitschriften/izpb/sowjetunion-i-1917-1953-322/,1700290007.576956,TRUE
Karten,Sowjetunion I: 1917-1953,/shop/zeitschriften/izpb/sowjetunion-i-1917-1953-322/,1700290009.25289,TRUE
Zeittafel,Sowjetunion I: 1917-1953,/shop/zeitschriften/izpb/sowjetunion-i-1917-1953-322/,1700290010.981344,TRUE
Glossar,Sowjetunion I: 1917-1953,/shop/zeitschriften/izpb/sowjetunion-i-1917-1953-322/,1700290012.77259,TRUE
Literaturhinweise und  Internetadressen,Sowjetunion I: 1917-1953,/shop/zeitschriften/izpb/sowjetunion-i-1917-1953-322/,1700290014.445253,FALSE
Impressum,Sowjetunion I: 1917-1953,/shop/zeitschriften/izpb/sowjetunion-i-1917-1953-322/,1700290016.225784,FALSE
Editorial,Zeitalter der Weltkriege,/shop/zeitschriften/izpb/zeitalter-der-weltkriege-321/,1700290020.194132,TRUE
Prolog,Zeitalter der Weltkriege,/shop/zeitschriften/izpb/zeitalter-der-weltkriege-321/,1700290024.72997,TRUE
Wie die Weltkriege entstanden,Zeitalter der Weltkriege,/shop/zeitschriften/izpb/zeitalter-der-weltkriege-321/,1700290028.63482,TRUE
Der Globale Krieg,Zeitalter der Weltkriege,/shop/zeitschriften/izpb/zeitalter-der-weltkriege-321/,1700290032.869512,TRUE
Der Totale Krieg,Zeitalter der Weltkriege,/shop/zeitschriften/izpb/zeitalter-der-weltkriege-321/,1700290036.468271,TRUE
Völkermord,Zeitalter der Weltkriege,/shop/zeitschriften/izpb/zeitalter-der-weltkriege-321/,1700290040.939771,TRUE
Der Krieg von unten,Zeitalter der Weltkriege,/shop/zeitschriften/izpb/zeitalter-der-weltkriege-321/,1700290044.698298,TRUE
Wie die Weltkriege endeten,Zeitalter der Weltkriege,/shop/zeitschriften/izpb/zeitalter-der-weltkriege-321/,1700290048.893911,TRUE
Erinnerung,Zeitalter der Weltkriege,/shop/zeitschriften/izpb/zeitalter-der-weltkriege-321/,1700290051.977429,TRUE
Epilog,Zeitalter der Weltkriege,/shop/zeitschriften/izpb/zeitalter-der-weltkriege-321/,1700290056.107643,TRUE
Der Erste Weltkrieg,Zeitalter der Weltkriege,/shop/zeitschriften/izpb/zeitalter-der-weltkriege-321/,1700290058.15581,TRUE
Der Zweite Weltkrieg und seine Vorläuferkonflikte,Zeitalter der Weltkriege,/shop/zeitschriften/izpb/zeitalter-der-weltkriege-321/,1700290060.090954,TRUE
Karten,Zeitalter der Weltkriege,/shop/zeitschriften/izpb/zeitalter-der-weltkriege-321/,1700290062.068755,TRUE
Literaturhinweise und Internetadressen,Zeitalter der Weltkriege,/shop/zeitschriften/izpb/zeitalter-der-weltkriege-321/,1700290064.047416,FALSE
Impressum,Zeitalter der Weltkriege,/shop/zeitschriften/izpb/zeitalter-der-weltkriege-321/,1700290065.875808,FALSE
Editorial,Energie und Umwelt,/shop/zeitschriften/izpb/energie-und-umwelt-319/,1700290070.454755,TRUE
Was ist Energie,Energie und Umwelt,/shop/zeitschriften/izpb/energie-und-umwelt-319/,1700290075.23858,TRUE
Energieverbrauch und Energieeinsparung,Energie und Umwelt,/shop/zeitschriften/izpb/energie-und-umwelt-319/,1700290080.036262,TRUE
Energiequellen und Kraftwerke,Energie und Umwelt,/shop/zeitschriften/izpb/energie-und-umwelt-319/,1700290087.517471,TRUE
Vom Waldsterben zur Energiewende,Energie und Umwelt,/shop/zeitschriften/izpb/energie-und-umwelt-319/,1700290091.243104,TRUE
Treibhauseffekt und Klimaschutz,Energie und Umwelt,/shop/zeitschriften/izpb/energie-und-umwelt-319/,1700290098.329824,TRUE
Das Stromnetz im Zeichen der Energiewende,Energie und Umwelt,/shop/zeitschriften/izpb/energie-und-umwelt-319/,1700290102.991125,TRUE
Energiewirtschaft und Preise,Energie und Umwelt,/shop/zeitschriften/izpb/energie-und-umwelt-319/,1700290107.96128,TRUE
Energiepolitik,Energie und Umwelt,/shop/zeitschriften/izpb/energie-und-umwelt-319/,1700290112.366505,TRUE
Glossar,Energie und Umwelt,/shop/zeitschriften/izpb/energie-und-umwelt-319/,1700290114.311621,TRUE
Literaturhinweise und Internetadressen,Energie und Umwelt,/shop/zeitschriften/izpb/energie-und-umwelt-319/,1700290116.175918,FALSE
Impressum und Anforderungen,Energie und Umwelt,/shop/zeitschriften/izpb/energie-und-umwelt-319/,1700290117.957789,FALSE
Editorial,Föderalismus in Deutschland,/shop/zeitschriften/izpb/foederalismus-in-deutschland-318/,1700290124.157352,TRUE
"Demokratie als ""Leitgedanke"" des deutschen Föderalismus",Föderalismus in Deutschland,/shop/zeitschriften/izpb/foederalismus-in-deutschland-318/,1700290128.429934,TRUE
Zusammenarbeit im deutschen Föderalismus,Föderalismus in Deutschland,/shop/zeitschriften/izpb/foederalismus-in-deutschland-318/,1700290133.130435,TRUE
Die EU und der deutsche Föderalismus,Föderalismus in Deutschland,/shop/zeitschriften/izpb/foederalismus-in-deutschland-318/,1700290137.495848,TRUE
Finanzföderalismus,Föderalismus in Deutschland,/shop/zeitschriften/izpb/foederalismus-in-deutschland-318/,1700290141.651267,TRUE
Landespolitik,Föderalismus in Deutschland,/shop/zeitschriften/izpb/foederalismus-in-deutschland-318/,1700290144.954612,TRUE
Zukunft des Föderalismus,Föderalismus in Deutschland,/shop/zeitschriften/izpb/foederalismus-in-deutschland-318/,1700290146.666122,TRUE
Literaturhinweise und Internetadressen,Föderalismus in Deutschland,/shop/zeitschriften/izpb/foederalismus-in-deutschland-318/,1700290148.30106,FALSE
Impressum und Anforderungen,Föderalismus in Deutschland,/shop/zeitschriften/izpb/foederalismus-in-deutschland-318/,1700290150.040318,FALSE
Editorial,Nationalsozialismus: Krieg und Holocaust,/shop/zeitschriften/izpb/nationalsozialismus-krieg-und-holocaust-316/,1700290154.204246,TRUE
Krieg und Holocaust,Nationalsozialismus: Krieg und Holocaust,/shop/zeitschriften/izpb/nationalsozialismus-krieg-und-holocaust-316/,1700290157.840325,TRUE
Der Weg in den Krieg,Nationalsozialismus: Krieg und Holocaust,/shop/zeitschriften/izpb/nationalsozialismus-krieg-und-holocaust-316/,1700290162.376825,TRUE
Krieg und Besatzung in Ost- und Westeuropa,Nationalsozialismus: Krieg und Holocaust,/shop/zeitschriften/izpb/nationalsozialismus-krieg-und-holocaust-316/,1700290166.663073,TRUE
Massenmord und Holocaust,Nationalsozialismus: Krieg und Holocaust,/shop/zeitschriften/izpb/nationalsozialismus-krieg-und-holocaust-316/,1700290170.1,TRUE
Krieg im eigenen Land,Nationalsozialismus: Krieg und Holocaust,/shop/zeitschriften/izpb/nationalsozialismus-krieg-und-holocaust-316/,1700290174.801466,TRUE
Verdrängung und Erinnerung,Nationalsozialismus: Krieg und Holocaust,/shop/zeitschriften/izpb/nationalsozialismus-krieg-und-holocaust-316/,1700290178.031727,TRUE
Karten,Nationalsozialismus: Krieg und Holocaust,/shop/zeitschriften/izpb/nationalsozialismus-krieg-und-holocaust-316/,1700290179.825861,TRUE
Literaturhinweise und Internetadressen,Nationalsozialismus: Krieg und Holocaust,/shop/zeitschriften/izpb/nationalsozialismus-krieg-und-holocaust-316/,1700290181.652341,FALSE
Impressum und Anforderungen,Nationalsozialismus: Krieg und Holocaust,/shop/zeitschriften/izpb/nationalsozialismus-krieg-und-holocaust-316/,1700290183.316442,FALSE
Editorial,Steuern und Finanzen,/shop/zeitschriften/izpb/steuern-und-finanzen-288/,1700290188.703136,TRUE
